Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est222,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est223,2016,95,67,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),All
T7_est224,2016,95,67,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est225,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est226,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est227,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est228,2016,440,120,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est229,2016,330,113,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est230,2016,95,58,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est231,2016,10,17,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est232,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est233,2016,2650,324,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est234,2016,2170,291,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est235,2016,480,160,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est236,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est237,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est238,2016,9500,667,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,All,All
T7_est239,2016,470,138,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est240,2016,410,121,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est241,2016,65,68,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est242,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est243,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est244,2016,2905,381,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est245,2016,2875,386,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est246,2016,30,32,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est247,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est248,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est249,2016,245,111,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est250,2016,245,111,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est251,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est252,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est253,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est254,2016,545,138,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est255,2016,495,127,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est256,2016,50,41,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est257,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est258,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est259,2016,5335,466,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),NA
T7_est260,2016,5260,467,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est261,2016,80,51,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est262,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est263,2016,0,28,2012thru2016,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est1,2017,2900,89,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Total,Total: Occupied housing units,All,All,All
T7_est2,2017,2415,106,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,All,All,All
T7_est3,2017,330,69,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est4,2017,25,16,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est5,2017,4,4,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est6,2017,10,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est7,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est8,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est9,2017,85,37,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est10,2017,20,18,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est11,2017,10,13,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est12,2017,55,29,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est13,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est14,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est15,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est16,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est17,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est18,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est19,2017,185,44,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est20,2017,65,29,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est21,2017,50,25,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est22,2017,45,22,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est23,2017,25,22,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est24,2017,35,25,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est25,2017,4,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est26,2017,4,10,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est27,2017,15,23,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est28,2017,4,3,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est29,2017,260,53,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est30,2017,50,18,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est31,2017,30,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est32,2017,15,14,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est33,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est34,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est35,2017,70,37,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est36,2017,10,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est37,2017,50,38,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est38,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est39,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est40,2017,4,11,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),All
T7_est41,2017,4,2,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est42,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est43,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est44,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est45,2017,100,30,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,All
T7_est46,2017,55,24,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est47,2017,20,15,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est48,2017,20,15,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est49,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est50,2017,35,21,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),All
T7_est51,2017,10,14,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est52,2017,4,14,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est53,2017,15,13,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est54,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est55,2017,450,63,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,All,All
T7_est56,2017,115,40,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est57,2017,70,22,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est58,2017,40,29,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est59,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est60,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est61,2017,145,44,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est62,2017,95,35,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est63,2017,40,23,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est64,2017,10,11,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est65,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est66,2017,25,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),All
T7_est67,2017,20,13,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est68,2017,4,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est69,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est70,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est71,2017,90,32,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,All
T7_est72,2017,70,27,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est73,2017,10,10,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est74,2017,10,13,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est75,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est76,2017,80,37,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),All
T7_est77,2017,45,29,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est78,2017,30,24,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est79,2017,4,10,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est80,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est81,2017,245,39,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,All,All
T7_est82,2017,75,28,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
